"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-01-00091","01","01-01","G209665E68300N",397405,624,"2007-07-02T00:00:00",-150.33435075325582,68.3001265,5,0.047573225411846,0,0,0,9,"",1,-150.3369594293945,68.30177807098123,1777.6632,1895.8118,1850.1337,1847.6025,18.97972,332.88296699523926,8,"COPDEM30",388
"RGI2000-v7.0-G-01-00092","01","01-01","G209672E68282N",397409,624,"2007-07-02T00:00:00",-150.3274646035362,68.28254899999999,5,0.112671177361318,0,0,0,9,"",1,-150.32917629342305,68.28471652811633,1680.9417,1867.425,1768.7224,1772.0115,22.665922,339.5962142944336,1,"COPDEM30",524
"RGI2000-v7.0-G-01-00093","01","01-01","G209701E68285N",397426,624,"2007-07-02T00:00:00",-150.29919424628713,68.2846175,5,0.043412260094166,0,0,0,9,"",1,-150.29694087307877,68.28580657017221,1886.9857,2047.3534,1954.3716,1956.9166,33.13267,351.65027046203613,1,"COPDEM30",372
"RGI2000-v7.0-G-01-00094","01","01-01","G209806E68284N",397468,624,"2007-07-02T00:00:00",-150.19611558801193,68.283478,5,0.285841796709159,0,0,0,9,"",1,-150.19436320836817,68.28756896433772,1567.4268,1881.8566,1677.5138,1681.978,19.087198,351.66301918029785,1,"COPDEM30",977
"RGI2000-v7.0-G-01-00095","01","01-01","G209848E68285N",397507,624,"2007-07-02T00:00:00",-150.14997434574468,68.286991,5,0.804160966278502,0,0,0,9,"",1,-150.1571447154998,68.29272083030352,1593.5135,2067.416,1715.7635,1740.7714,17.195347,355.4941120147705,1,"COPDEM30",1850
"RGI2000-v7.0-G-01-00096","01","01-01","G209864E68281N",397517,624,"2007-07-02T00:00:00",-150.1364547034483,68.2812835,5,0.145205143305839,0,0,0,9,"",1,-150.13789668330972,68.28375982742172,1847.5875,2096.4897,1990.3903,1980.1068,23.211796,11.944481,1,"COPDEM30",677
"RGI2000-v7.0-G-01-00097","01","01-01","G209876E68282N",397525,624,"2007-07-02T00:00:00",-150.1231440877689,68.282224,5,0.257953883589183,0,0,0,9,"",1,-150.12812731814174,68.28463469504825,1818.7584,2089.0786,1914.4536,1925.2638,23.375004,331.9900455474853,8,"COPDEM30",875
"RGI2000-v7.0-G-01-00098","01","01-01","G210174E68333N",397693,624,"2007-08-09T00:00:00",-149.82463654778877,68.3335975,6,0.319042585664785,0,0,0,9,"",1,-149.8295144050428,68.33798874028288,1815.323,2223.203,1964.7534,1973.0153,21.421215,14.042233,1,"COPDEM30",1056
"RGI2000-v7.0-G-01-00099","01","01-01","G210196E68329N",397711,624,"2007-08-09T00:00:00",-149.80547214150428,68.329568,6,0.516742152130425,0,0,0,9,"",1,-149.80641101926204,68.33297749748175,1860.5848,2202.5251,2000.012,2007.4934,24.728983,12.259882,1,"COPDEM30",897
"RGI2000-v7.0-G-01-00100","01","01-01","G210221E68328N",397727,624,"2007-08-09T00:00:00",-149.77851225973802,68.327962,6,0.467493852190073,0,0,0,9,"",1,-149.77819821130947,68.33149987697026,1838.3969,2077.9087,1927.6699,1937.0586,18.42721,20.132763,1,"COPDEM30",880
"RGI2000-v7.0-G-01-00101","01","01-01","G210258E68287N",397747,624,"2007-07-02T00:00:00",-149.74093692685403,68.2871495,6,0.153550251458526,0,0,0,9,"",1,-149.7400412237609,68.29001014544083,1701.9408,1898.2969,1791.1349,1789.877,18.975632,31.746964,2,"COPDEM30",704
"RGI2000-v7.0-G-01-00102","01","01-01","G210278E68253N",397758,624,"2007-07-02T00:00:00",-149.72140042261594,68.2539195,6,0.682975629695111,0,0,0,9,"",1,-149.71441639521794,68.2598997544898,1589.8674,2010.9874,1767.9762,1775.5,19.16095,7.356297,1,"COPDEM30",1669
"RGI2000-v7.0-G-01-00103","01","01-01","G210257E68250N",397745,624,"2007-07-02T00:00:00",-149.74223645159407,68.2504655,6,0.290759114370517,0,0,0,9,"",1,-149.7428737714198,68.25430257220337,1693.9087,1961.7358,1825.3477,1820.3347,19.85806,348.35045337677,1,"COPDEM30",885
"RGI2000-v7.0-G-01-00104","01","01-01","G210313E68252N",397775,624,"2007-07-02T00:00:00",-149.68603295541402,68.2526685,6,0.187634037054166,0,0,0,9,"",1,-149.68236834652797,68.25531859864707,1631.1343,1850.8259,1737.1659,1736.9772,23.066175,2.4702191,1,"COPDEM30",804
"RGI2000-v7.0-G-01-00105","01","01-01","G210412E68284N",397830,624,"2007-07-02T00:00:00",-149.58802505533197,68.2840395,6,0.137602929289268,0,0,0,9,"",1,-149.58633692416433,68.28615125910306,1634.8088,1814.2614,1710.1665,1708.3407,22.15296,357.1285057067871,1,"COPDEM30",640
"RGI2000-v7.0-G-01-00106","01","01-01","G210439E68280N",397835,624,"2010-09-19T00:00:00",-149.56124239948892,68.280397,6,0.063574054186577,0,0,0,9,"",1,-149.56163383221397,68.2814821719255,1769.3716,1877.3911,1822.0121,1821.4866,25.289612,20.248756,1,"COPDEM30",315
"RGI2000-v7.0-G-01-00107","01","01-01","G210450E68297N",397843,624,"2010-09-19T00:00:00",-149.5504942822895,68.296926,6,0.189281328539695,0,0,0,9,"",1,-149.54762628291405,68.29993361871915,1719.82,1947.2618,1855.1544,1849.6981,22.39215,30.281239,2,"COPDEM30",650
"RGI2000-v7.0-G-01-00108","01","01-01","G210398E68321N",397819,624,"2007-07-02T00:00:00",-149.602653,68.3209445,6,0.179865957067014,0,0,0,9,"",1,-149.60641961958754,68.32359179324418,1797.4462,2113.402,1925.852,1932.5751,26.17377,331.5623321533203,8,"COPDEM30",692
"RGI2000-v7.0-G-01-00109","01","01-01","G210439E68337N",397836,624,"2007-08-09T00:00:00",-149.5612591176372,68.3374485,6,0.038799829589138,0,0,0,9,"",1,-149.56498370119462,68.34018229208738,1735.6514,2036.7823,1863.8251,1874.4669,26.089935,348.9563856124878,1,"COPDEM30",708
"RGI2000-v7.0-G-01-00110","01","01-01","G210461E68340N",397850,624,"2010-09-19T00:00:00",-149.53942758805033,68.3414325,6,0.908822037989908,0,0,0,9,"",1,-149.53800735420404,68.35065823775602,1639.4377,2160.1775,1908.3735,1891.7216,17.122864,21.541157,1,"COPDEM30",2188
"RGI2000-v7.0-G-01-00111","01","01-01","G210487E68332N",397863,624,"2010-09-19T00:00:00",-149.51409089833896,68.33308349999999,6,0.380626647422281,0,0,0,9,"",1,-149.50780817940688,68.33702948023686,1659.3885,2053.395,1867.859,1848.2505,23.944798,0.84901214,1,"COPDEM30",1057
"RGI2000-v7.0-G-01-00112","01","01-01","G210795E68321N",398073,624,"2010-09-19T00:00:00",-149.20514949975606,68.3215495,6,0.163469051959982,0,0,0,9,"",1,-149.20990749385646,68.32346175914253,1799.3947,1953.4308,1861.8613,1865.6812,20.839935,0.32656643,1,"COPDEM30",600
"RGI2000-v7.0-G-01-00113","01","01-01","G210804E68291N",398088,624,"2010-09-19T00:00:00",-149.1964994800499,68.291154,6,0.216943382614429,0,0,0,9,"",1,-149.19316476106454,68.29393508320865,1786.8124,2030.564,1896.562,1899.9629,23.998512,2.3531356,1,"COPDEM30",691
"RGI2000-v7.0-G-01-00114","01","01-01","G210786E68288N",398057,624,"2010-09-19T00:00:00",-149.21317111487673,68.2879765,6,0.261872750752589,0,0,0,9,"",1,-149.21951063896785,68.29055346929573,1815.5695,2132.081,1978.236,1975.9581,28.017626,318.8486976623535,8,"COPDEM30",701
"RGI2000-v7.0-G-01-00115","01","01-01","G210773E68287N",398038,624,"2010-09-19T00:00:00",-149.22771863684306,68.28702899999999,6,0.227525248008474,0,0,0,9,"",1,-149.23046163782334,68.28956760136141,1731.4442,2041.5708,1839.1533,1850.4915,25.812695,346.9208526611328,1,"COPDEM30",722
"RGI2000-v7.0-G-01-00116","01","01-01","G210792E68272N",398069,624,"2010-09-19T00:00:00",-149.21044793322318,68.27179699999999,6,0.471764450654657,0,0,0,9,"",1,-149.19929975339585,68.27699472601026,1629.1907,2091.8884,1735.5015,1761.612,17.320805,16.956339,1,"COPDEM30",1382
"RGI2000-v7.0-G-01-00117","01","01-01","G210807E68261N",398096,624,"2010-09-19T00:00:00",-149.1907671583374,68.261528,6,0.419123212548026,0,0,0,9,"",1,-149.19001059731013,68.2662952813148,1628.289,1926.2263,1786.3645,1775.6659,18.272419,3.392916,1,"COPDEM30",1205
"RGI2000-v7.0-G-01-00118","01","01-01","G210861E68280N",398184,624,"2010-09-19T00:00:00",-149.13850076926607,68.2800545,6,0.045269492563554,0,0,0,9,"",1,-149.14165101459227,68.28140562891248,1989.0011,2175.4348,2102.3584,2097.5696,29.911156,328.3249988555908,8,"COPDEM30",331
"RGI2000-v7.0-G-01-00119","01","01-01","G210882E68283N",398216,624,"2010-09-19T00:00:00",-149.1168466834244,68.28345949999999,6,0.283669131457593,0,0,0,9,"",1,-149.1190935208075,68.28653826212951,1662.3969,1947.2017,1814.8777,1809.8859,21.986296,335.3927631378174,8,"COPDEM30",904
"RGI2000-v7.0-G-01-00120","01","01-01","G210900E68286N",398252,624,"2010-09-19T00:00:00",-149.09972795166186,68.2863775,6,0.262128300331825,0,0,0,9,"",1,-149.1063582339211,68.28877043535985,1752.1018,2048.6345,1901.4358,1903.9961,28.793911,354.2494354248047,1,"COPDEM30",800
"RGI2000-v7.0-G-01-00121","01","01-01","G210925E68288N",398301,624,"2010-09-19T00:00:00",-149.07503223298207,68.2878285,6,0.079904911982009,0,0,0,9,"",1,-149.0739610592623,68.28949992539685,1834.507,1994.2432,1899.1958,1902.772,25.047318,18.375105,1,"COPDEM30",443
"RGI2000-v7.0-G-01-00122","01","01-01","G210941E68325N",398336,624,"2010-09-19T00:00:00",-149.05964029176334,68.325369,6,0.331353831886342,0,0,0,9,"",1,-149.05411115209284,68.32815484103693,1878.1436,2111.2424,1983.7577,1984.0133,20.40239,26.626232,2,"COPDEM30",761
"RGI2000-v7.0-G-01-00123","01","01-01","G210923E68348N",398297,624,"2010-09-19T00:00:00",-149.0767516465395,68.349062,6,0.325237947525953,0,0,0,9,"",1,-149.07266847925825,68.3519840642265,1686.2241,1988.6196,1815.3158,1815.0482,24.265368,355.4200105667114,1,"COPDEM30",1001
"RGI2000-v7.0-G-01-00124","01","01-01","G210906E68349N",398263,624,"2010-09-19T00:00:00",-149.0920329524181,68.350301,6,0.398218734002528,0,0,0,9,"",1,-149.09078841569973,68.35492617646337,1696.7797,2060.6113,1918.0491,1905.1558,19.187166,27.918997,2,"COPDEM30",1075
"RGI2000-v7.0-G-01-00125","01","01-01","G210752E68232N",398018,624,"2010-09-19T00:00:00",-149.2478931827385,68.231415,6,0.112576814663941,0,0,0,9,"",1,-149.24872088911965,68.23326305796017,1650.7479,1806.6259,1707.9264,1714.0812,25.63136,339.82079696655273,1,"COPDEM30",381
"RGI2000-v7.0-G-01-00126","01","01-01","G210693E68189N",397934,624,"2010-09-19T00:00:00",-149.30787708078603,68.188401,6,0.218781522074903,0,0,0,9,"",1,-149.29998891295187,68.1917937294655,1605.5314,2127.662,1730.5144,1777.7083,23.728765,16.842619,1,"COPDEM30",1057
"RGI2000-v7.0-G-01-00127","01","01-01","G210709E68184N",397949,624,"2010-09-19T00:00:00",-149.29059679624686,68.183626,6,0.142289380642656,0,0,0,9,"",1,-149.28348327157894,68.18483216002805,1708.0668,1825.5117,1754.5447,1757.8276,12.770419,40.70089,2,"COPDEM30",700
"RGI2000-v7.0-G-01-00128","01","01-01","G210867E68147N",398193,624,"2010-09-19T00:00:00",-149.13344222284547,68.147168,6,0.073716975959487,0,0,0,9,"",1,-149.13244343416025,68.14843070143094,1645.3168,1801.464,1714.6744,1717.9595,29.841501,354.9584836959839,1,"COPDEM30",277
"RGI2000-v7.0-G-01-00129","01","01-01","G210978E68150N",398379,624,"2010-09-19T00:00:00",-149.0220289208633,68.15036699999999,6,0.137118263377522,0,0,0,9,"",1,-149.02128516285777,68.15308232066886,1614.8237,1791.5858,1677.3737,1682.9636,16.191977,6.0738087,1,"COPDEM30",647
"RGI2000-v7.0-G-01-00130","01","01-01","G211031E68165N",398496,624,"2010-09-19T00:00:00",-148.96894683649907,68.1651,6,0.112009021416017,0,0,0,9,"",1,-148.9654487793499,68.16598829284082,1574.8574,1672.4127,1614.8313,1617.1608,20.784468,9.15063,1,"COPDEM30",428
"RGI2000-v7.0-G-01-00131","01","01-01","G211053E68160N",398556,624,"2010-09-19T00:00:00",-148.94767881875,68.159558,6,0.131908685876592,0,0,0,9,"",1,-148.94150251640963,68.16092667212106,1608.9337,1770.5728,1682.2583,1681.8134,25.88411,32.729397,2,"COPDEM30",438
"RGI2000-v7.0-G-01-00132","01","01-01","G211080E68154N",398607,624,"2010-09-19T00:00:00",-148.919523982342,68.15364149999999,6,0.064177821999567,0,0,0,9,"",1,-148.91814472433646,68.15464521578076,1625.414,1734.3322,1675.8716,1677.1957,23.766933,355.49416160583496,1,"COPDEM30",316
"RGI2000-v7.0-G-01-00133","01","01-01","G211079E68178N",398603,624,"2010-09-19T00:00:00",-148.92307703233558,68.1781625,6,0.330942512368664,0,0,0,9,"",1,-148.9236345260839,68.18264648975811,1607.0042,1996.5474,1772.0679,1773.4203,22.63064,353.6902184486389,1,"COPDEM30",1104
"RGI2000-v7.0-G-01-00134","01","01-01","G211487E68249N",399380,624,"2010-09-19T00:00:00",-148.5125926080094,68.24825150000001,6,0.328853145434525,0,0,0,9,"",1,-148.51528004575982,68.25177726246494,1785.7883,1981.3405,1894.0459,1894.4124,15.931526,319.76145935058594,8,"COPDEM30",806
"RGI2000-v7.0-G-01-00135","01","01-01","G211544E68265N",399503,624,"2010-09-19T00:00:00",-148.4533026307259,68.265033,6,0.435024620079236,0,0,0,9,"",1,-148.46133550785763,68.26982517770752,1600.4293,1963.9272,1745.1434,1752.2742,20.70431,348.25278186798096,1,"COPDEM30",1206
"RGI2000-v7.0-G-01-00136","01","01-01","G211582E68268N",399586,624,"2010-09-19T00:00:00",-148.41624819123405,68.2695025,6,0.730028362001559,0,0,0,9,"",1,-148.4135027425825,68.27420951355656,1616.6676,1935.15,1765.9349,1775.752,20.170364,1.6337365,1,"COPDEM30",1216
"RGI2000-v7.0-G-01-00137","01","01-01","G211568E68279N",399562,624,"2010-09-19T00:00:00",-148.4320631796971,68.278999,6,0.190908274039406,0,0,0,9,"",1,-148.42529215213295,68.27857067916752,1682.3301,1790.8093,1730.7202,1733.203,15.09254,54.373806,2,"COPDEM30",427
"RGI2000-v7.0-G-01-00138","01","01-01","G211554E68291N",399527,624,"2010-09-19T00:00:00",-148.4421198136567,68.2916395,6,0.724941287578923,0,0,0,9,"",1,-148.44831468039018,68.29772681955754,1593.0875,1821.4344,1689.6112,1690.6469,13.583041,350.08577060699463,1,"COPDEM30",1456
"RGI2000-v7.0-G-01-00139","01","01-01","G211506E68298N",399408,624,"2010-09-19T00:00:00",-148.4935592450176,68.298698,6,0.132488905115727,0,0,0,9,"",1,-148.497456488255,68.30078446669219,1792.3275,2061.187,1936.223,1935.5936,28.184746,336.21115493774414,8,"COPDEM30",563
"RGI2000-v7.0-G-01-00140","01","01-01","G211516E68304N",399431,624,"2010-09-19T00:00:00",-148.48598644823772,68.3046255,6,0.566134612131648,0,0,0,9,"",1,-148.49162743338857,68.31154067275205,1686.038,2154.158,1891.9366,1897.563,18.11541,353.3963541984558,1,"COPDEM30",1674
"RGI2000-v7.0-G-01-00141","01","01-01","G211483E68295N",399371,624,"2010-09-19T00:00:00",-148.51883283495147,68.29515,6,0.31602146120803,0,0,0,9,"",1,-148.51830942234048,68.29933159707521,1687.2789,2000.5094,1810.5103,1817.8016,21.98043,4.110835,1,"COPDEM30",1085
"RGI2000-v7.0-G-01-00142","01","01-01","G211448E68288N",399308,624,"2010-09-19T00:00:00",-148.55165017466805,68.2875755,6,0.127107055409498,0,0,0,9,"",1,-148.5547877013874,68.28980062910766,1839.5045,2104.1128,1973.4878,1972.8959,28.464762,350.131799697876,1,"COPDEM30",503
"RGI2000-v7.0-G-01-00143","01","01-01","G211616E68293N",399644,624,"2010-09-19T00:00:00",-148.38518025713745,68.2937385,6,0.243276309344699,0,0,0,9,"",1,-148.38317084909121,68.29641709776729,1698.4047,1899.1471,1762.2164,1769.7605,21.600182,330.9848327636719,8,"COPDEM30",733
"RGI2000-v7.0-G-01-00144","01","01-01","G211641E68289N",399686,624,"2010-09-19T00:00:00",-148.36032135894908,68.2896595,6,0.426591704307147,0,0,0,9,"",1,-148.35156971868074,68.29274799170828,1650.495,1860.1404,1750.9015,1754.6766,14.382435,46.728573,2,"COPDEM30",903
"RGI2000-v7.0-G-01-00145","01","01-01","G211658E68311N",399712,624,"2010-09-19T00:00:00",-148.34235267297873,68.3109845,6,0.267731191272801,0,0,0,9,"",1,-148.3424989508385,68.31486535459545,1671.9358,2039.5999,1836.0139,1837.1886,25.192356,344.5553741455078,1,"COPDEM30",905
"RGI2000-v7.0-G-01-00146","01","01-01","G211690E68317N",399750,624,"2010-09-19T00:00:00",-148.3133027807242,68.31695450000001,6,0.456726840731379,0,0,0,9,"",1,-148.29809993941137,68.32176661799402,1639.8048,1944.47,1800.1234,1786.9082,20.340345,33.177944,2,"COPDEM30",1263
"RGI2000-v7.0-G-01-00147","01","01-01","G211728E68343N",399791,624,"2010-09-19T00:00:00",-148.27003060369438,68.343147,6,0.230792954197423,0,0,0,9,"",1,-148.28119767804867,68.34509490783961,1745.3442,2202.1882,1924.0349,1935.9469,30.186846,321.061824798584,8,"COPDEM30",907
"RGI2000-v7.0-G-01-00148","01","01-01","G211728E68354N",399792,624,"2010-09-19T00:00:00",-148.27209907345494,68.3540735,6,0.16970340168378,0,0,0,9,"",1,-148.2685802851422,68.35513494725359,1879.75,2042.6316,1939.9562,1943.8623,22.672077,37.378582,2,"COPDEM30",433
"RGI2000-v7.0-G-01-00149","01","01-01","G211741E68357N",399807,624,"2010-09-19T00:00:00",-148.2567098684586,68.356104,6,0.809014307810465,0,0,0,9,"",1,-148.26575683490145,68.36552310165217,1608.922,2207.1594,1732.6396,1768.7354,18.137337,356.33691000938416,1,"COPDEM30",2159
"RGI2000-v7.0-G-01-00150","01","01-01","G211763E68364N",399834,624,"2010-09-19T00:00:00",-148.23676021327014,68.3634525,6,0.05908174862719,0,0,0,9,"",1,-148.23441307616912,68.36353113126118,2214.338,2303.473,2272.935,2268.6897,22.977571,84.54735,3,"COPDEM30",187
"RGI2000-v7.0-G-01-00151","01","01-01","G211762E68373N",399833,624,"2010-09-19T00:00:00",-148.23896621661953,68.3734775,6,0.671769772212877,0,0,0,9,"",1,-148.23681147092108,68.38120615478239,1678.7032,2221.3992,1930.3988,1922.8754,20.70093,1.9588715,1,"COPDEM30",1813
"RGI2000-v7.0-G-01-00152","01","01-01","G211784E68371N",399853,624,"2010-09-19T00:00:00",-148.21504504924863,68.370945,6,0.41268500570945,0,0,0,9,"",1,-148.21749957770547,68.37686038706308,1639.6786,1975.0029,1772.1748,1780.9949,18.817724,349.8172330856323,1,"COPDEM30",1290
"RGI2000-v7.0-G-01-00153","01","01-01","G211813E68374N",399876,624,"2010-09-19T00:00:00",-148.18807392051954,68.37365750000001,6,0.893837111785281,0,0,0,9,"",1,-148.17413628571276,68.38090416398401,1696.2643,2150.1482,1990.7028,1968.1204,17.889435,17.460384,1,"COPDEM30",1938
"RGI2000-v7.0-G-01-00154","01","01-01","G211775E68345N",399846,624,"2010-09-19T00:00:00",-148.22731878835236,68.344984,6,0.662186567614492,0,0,0,9,"",1,-148.21717161833942,68.35088358382514,1636.9746,2107.4849,1762.9849,1794.8796,19.908089,353.77408504486084,1,"COPDEM30",1599
"RGI2000-v7.0-G-01-00155","01","01-01","G211812E68336N",399873,624,"2010-09-19T00:00:00",-148.1899173721531,68.3356555,6,1.079568067134863,0,0,0,9,"",1,-148.16634542272064,68.33732020293911,1625.3019,2180.6936,1943.0232,1913.5215,23.265812,43.821796,2,"COPDEM30",2027
"RGI2000-v7.0-G-01-00156","01","01-01","G211791E68329N",399860,624,"2010-09-19T00:00:00",-148.2102030510066,68.3282305,6,0.629083846938945,0,0,0,9,"",1,-148.22365370388772,68.32846274000016,1751.3469,2030.491,1889.3857,1881.0092,16.463825,295.8719024658203,8,"COPDEM30",1197
"RGI2000-v7.0-G-01-00157","01","01-01","G211817E68316N",399878,624,"2010-09-19T00:00:00",-148.18396346662223,68.31661600000001,6,0.278160042046225,0,0,0,9,"",1,-148.18252085960785,68.31915108509254,1744.6237,1984.5507,1840.1328,1847.3564,22.637049,9.085354,1,"COPDEM30",661
"RGI2000-v7.0-G-01-00158","01","01-01","G211871E68342N",399937,624,"2010-09-19T00:00:00",-148.12855955657685,68.341657,6,0.067670392267813,0,0,0,9,"",1,-148.12999299025006,68.34329794335272,1792.2091,1961.5626,1864.0385,1867.8724,31.898388,4.56909,1,"COPDEM30",305
"RGI2000-v7.0-G-01-00159","01","01-01","G211946E68354N",400007,624,"2010-09-19T00:00:00",-148.05363915125966,68.354706,6,0.09794089426975,0,0,0,9,"",1,-148.05490123968872,68.35647589990839,1688.5862,1866.1722,1773.0657,1770.8145,23.92728,328.4166851043701,8,"COPDEM30",435
"RGI2000-v7.0-G-01-00160","01","01-01","G211969E68354N",400020,624,"2010-09-19T00:00:00",-148.03029106294707,68.3541005,6,0.056533385108304,0,0,0,9,"",1,-148.0275660783689,68.35502272355231,1659.7633,1757.9818,1698.39,1700.4819,24.310072,11.528099,1,"COPDEM30",212
"RGI2000-v7.0-G-01-00161","01","01-01","G211992E68340N",400035,624,"2010-09-19T00:00:00",-148.0085132598522,68.3395325,6,0.071830421411229,0,0,0,9,"",1,-148.00571924108925,68.34030305328133,1637.2499,1718.2383,1667.7832,1669.785,16.761303,21.18107,1,"COPDEM30",258
"RGI2000-v7.0-G-01-00162","01","01-01","G212048E68359N",400053,624,"2010-09-19T00:00:00",-147.95234531543275,68.3589885,6,0.048648818459713,0,0,0,9,"",1,-147.95031403116764,68.35995815384547,1604.092,1708.5131,1631.176,1638.0215,20.732872,359.65321746468544,1,"COPDEM30",288
"RGI2000-v7.0-G-01-00163","01","01-01","G212059E68356N",400059,624,"2010-09-19T00:00:00",-147.94098677874382,68.35596,6,0.070512288731921,0,0,0,9,"",1,-147.94030443428855,68.3578721971619,1725.7218,1858.9027,1776.3195,1777.4088,22.914768,357.6300575733185,1,"COPDEM30",395
"RGI2000-v7.0-G-01-00164","01","01-01","G212093E68354N",400087,624,"2010-09-19T00:00:00",-147.90733252517606,68.35432449999999,6,0.099710955765335,0,0,0,9,"",1,-147.90697929354494,68.3555700687714,1627.4441,1728.6134,1671.9316,1674.2816,20.962963,15.768997,1,"COPDEM30",345
"RGI2000-v7.0-G-01-00165","01","01-01","G212128E68356N",400128,624,"2010-09-19T00:00:00",-147.8730433364692,68.3556815,6,0.084705871215927,0,0,0,9,"",1,-147.8701390408612,68.35768743962738,1565.4813,1649.504,1598.907,1601.5211,15.500065,7.7330337,1,"COPDEM30",376
